5.546315709351824e-09,0.83510379883272,1
-1.468207076411044e-08,5.32586875051244,2
-7.042378907854481e-08,27.07589800782278,3
-1.5375707567017e-07,12.83254240414902,2
-7.104265338777308e-08,1.532186730484208,1
-1.161486051127646e-08,42.21902943322596,3
-8.157778916961458e-08,10.61567291539352,2
2.196364935183152e-07,25.90065098409201,3
2.581261617708849e-07,0.2031784374420524,1
1.048237632697761e-07,15.84241775982163,2
-8.657736805563186e-08,0.7503275782123664,1
3.171404320325566e-07,1.373592988881538,1
-3.609886609451426e-07,24.5177819220873,3
3.206331001249334e-08,19.78302838439578,2
-2.978093934525424e-08,42.02241954350732,3
-8.737671306631201e-08,23.41255131983495,3
-1.272886037385417e-07,0.02237820286569292,1
-4.31203529707875e-08,34.75897118006849,3
-2.644868564457264e-07,14.95143176677181,2
2.355824439009305e-08,13.87220409688964,2
-3.039470042287545e-08,1.337725780752572,1
1.310028835469875e-07,1.870624902718059,1
1.036304962274447e-08,0.7594502875547923,1
1.376115927465402e-07,43.88493716680375,3
9.216900608543997e-08,34.07952473260191,3
3.519345317427795e-08,47.17285313926349,3
-1.893460855747783e-07,40.74914290950586,3
9.833943182286705e-08,1.823337333312248,1
-4.964504533696537e-08,39.1347575990925,3
-2.664473771542106e-08,17.56771150215999,3
-1.601458849955287e-07,0.2049304264537866,1
1.377311309179977e-07,0.3338689328240952,1
2.369343630781833e-07,44.78853460559239,3
-6.432922292332399e-08,39.53766815377381,3
-3.086944688018659e-07,11.88602134338191,2
-1.75774961294842e-08,15.46378890821708,3
-1.342505383882922e-07,11.23304428695549,2
-1.098243230018371e-07,0.1043370974488236,1
3.55628956457917e-08,30.79563670117548,3
1.611420429544615e-07,11.87246498896392,2
-8.884113958223415e-08,0.2616811564352258,1
1.584461956943632e-07,49.10318636535594,3
4.370830092551262e-09,3.152802266119962,2
1.819521196879776e-07,1.231384620105576,1
-1.78726461297341e-08,17.16997013218086,2
1.34489231060289e-07,0.3627607900151535,1
-5.543442555339733e-08,0.0890460975117726,1
-1.869364735887214e-07,2.550587658690219,2
6.490444499241416e-09,35.01783632548923,3
-6.075100327478453e-08,0.1888311169464532,1
-1.68635858226698e-07,8.368815535196333,2
-2.29951555224388e-07,34.57163105668415,3
-5.121906134461102e-08,34.89050840611816,3
-1.08188149688194e-07,16.91969852013924,2
-2.309884185016492e-07,16.25914228053497,2
1.449831743471364e-07,0.8879070916517919,1
-8.96074268529912e-08,0.8685987913202188,1
1.673305153207231e-07,12.81624862741552,2
7.207637003006457e-08,36.86819026143772,3
-4.400667599640605e-08,35.70489579308641,3
1.27970546826693e-07,12.28916844992961,2
7.199633053458108e-09,0.9243835002138613,1
